KCPC2_CD, KCPC2_NM, CPC21_CD, CPC21_EN_NM, ISIC4_CD, ISIC4_KO_NM, ISIC4_EN_NM, KSIC10_CD, KSIC10_KO_NM, HS2017_CD, HS2017_KO_NM, HS2017_EN_NM
39212,양모나 동물의 부드러운 털 및 거친 털의 부산물,39212,Waste of wool or of fine or coarse animal hair,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,510330,동물의 거친 털의 웨이스트(waste),Waste of coarse animal hair
39213,양모나 동물의 부드러운 털 및 거친 털의 가닛스톡,39213,Garnetted stock of wool or of fine or coarse animal hair,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,510400,양모ㆍ동물의 부드러운 털이나 거친 털의 가닛스톡(garnetted stock),Garnetted stock of wool or of fine or coarse animal hair.
39214,면부산물(가닛스톡 제외),39214,"Cotton waste, except garnetted stock",3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,520210,실(yarn)의 웨이스트(waste)[실(thread)의 웨이스트(waste)를 포함한다],Yarn waste (including thread waste)
39215,"기타 면 부산물, 가닛스톡",39215,Other cotton waste; garnetted stock,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,520291,가닛스톡(garnetted stock),Garnetted stock
39215,"기타 면 부산물, 가닛스톡",39215,Other cotton waste; garnetted stock,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,520299,기타,Other
39216,인조섬유 부산물,39216,Waste of man-made fibres,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,550510,합성섬유의 것,Of synthetic fibres
39216,인조섬유 부산물,39216,Waste of man-made fibres,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,550520,재생ㆍ반(半)합성 섬유의 것,Of artificial fibres
39217,중고 의류 및 기타 중고 섬유제품,39217,Worn clothing and other worn textile articles,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,630900,사용하던 의류와 그 밖의 사용하던 물품,Worn clothing and other worn articles.
39218,넝마 및 끈·배의 밧줄·로프 또는 케이블의 스크랩과 끈·배의 밧줄·로프 또는 케이블제품의 폐품(방직용 섬유제),39218,"Rags, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials",3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,631010,선별한 것,Sorted
39218,넝마 및 끈·배의 밧줄·로프 또는 케이블의 스크랩과 끈·배의 밧줄·로프 또는 케이블제품의 폐품(방직용 섬유제),39218,"Rags, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials",3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,631090,기타,Other
39220,"가죽 부산물, 가죽의 더스트, 가죽의 가루",39220,"Waste of leather, leather dust, powder and flour",3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,411520,"가죽이나 콤퍼지션 레더(composition leather)의 페어링(paring)과 그 밖의 웨이스트(waste)(가죽제품의 제조에 적합하지 않은 것으로 한정한다), 가죽의 더스트(dust)와 가루","Parings and other waste of leather or of composition leather, not suitable for the manufacture of leather articles; leather dust, powder and flour"
39230,"목재펄프 제조할 때 생기는 폐액(리그닌 술폰산을 포함하나, 톨유는 제외)",39230,"Residual lyes from the manufacture of wood pulp, including lignin sulphonates, but excluding tall oil",3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,380400,"목재펄프를 제조할 때 생기는 폐액(廢液)[농축한 것인지, 당류를 제거한 것인지 또는 화학적으로 처리한 것인지에 상관없으며 리그닌 술폰산을 포함하나, 제3803호의 톨유(tall oil)는 제외한다]","Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or chemically treated, including lignin sulphonates, but excluding tall oil of heading 38.03."
39240,회수한 종이나 판지(부산물과 스크랩),39240,Waste and scrap of paper or paperboard,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,470710,표백하지 않은 크라프트지ㆍ판지나 물결 모양의 종이ㆍ판지로 만든 것,Unbleached kraft paper or paperboard or corrugated paper or paperboard
39240,회수한 종이나 판지(부산물과 스크랩),39240,Waste and scrap of paper or paperboard,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,470720,주로 표백화학펄프로 된 그 밖의 종이나 판지(전체를 착색하지 않은 것으로 한정한다),"Other paper or paperboard made mainly of bleached chemical pulp, not coloured in the mass"
39240,회수한 종이나 판지(부산물과 스크랩),39240,Waste and scrap of paper or paperboard,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,470730,"주로 기계펄프로 만들어진 종이나 판지(예: 신문, 잡지, 이와 유사한 인쇄물)","Paper or paperboard made mainly of mechanical pulp (for example, newspapers, journals and similar printed matter)"
39240,회수한 종이나 판지(부산물과 스크랩),39240,Waste and scrap of paper or paperboard,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,470790,기타[선별하지 않은 웨이스트(waste)와 스크랩(scrap)을 포함한다],"Other, including unsorted waste and scrap"
39250,고무 부산물·페어링 및 스크랩(경질고무 제외)과 이들의 가루와 알갱이,39250,"Waste, parings and scrap of rubber (except hard rubber) and powders and granules obtained therefrom",3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,400400,고무의 웨이스트(waste)ㆍ페어링(paring)ㆍ스크랩(scrap)[경질(硬質)고무인 것은 제외한다]과 이들의 가루와 알갱이,"Waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom."
39260,고무제의 중고 공기타이어,39260,Used pneumatic tyres of rubber,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,401220,중고 공기타이어,Used pneumatic tyres
39270,플라스틱 부산물·페어링과 스크랩,39270,"Waste, parings and scrap of plastics",3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,391510,에틸렌의 중합체로 만든 것,Of polymers of ethylene
39270,플라스틱 부산물·페어링과 스크랩,39270,"Waste, parings and scrap of plastics",3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,391520,스티렌의 중합체로 만든 것,Of polymers of styrene
39270,플라스틱 부산물·페어링과 스크랩,39270,"Waste, parings and scrap of plastics",3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,391530,염화비닐의 중합체로 만든 것,Of polymers of vinyl chloride
39270,플라스틱 부산물·페어링과 스크랩,39270,"Waste, parings and scrap of plastics",3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,391590,그 밖의 플라스틱으로 만든 것,Of other plastics
39281,목재 펠릿,39281,Wood pellets,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,440131,목재 펠릿(pellet),Wood pellets
39282,특정 모양으로 응결한 목재 부산물 및 스크랩(펠릿은 제외),39282,Agglomerated wood waste and scrap in forms other than pellets,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,440139,기타,Other
39283,응결되지 않은 목재 부산물 및 스크랩,39283,Non-agglomerated wood waste and scrap,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,440140,"톱밥, 목재의 웨이스트(waste)와 스크랩(scrap)(응결되지 않은 것으로 한정한다)","Sawdust and wood waste and scrap, not agglomerated"
39290,기타 비금속 부산물 또는 스크랩,39290,Other non-metal waste or scrap,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,252530,운모 웨이스트(waste),Mica waste
39290,기타 비금속 부산물 또는 스크랩,39290,Other non-metal waste or scrap,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,262110,생활폐기물의 소각으로 생기는 회(灰)와 잔재물,Ash and residues from the incineration of municipal waste
39290,기타 비금속 부산물 또는 스크랩,39290,Other non-metal waste or scrap,3290,그외 기타 분류안된 제조업,Other manufacturing n.e.c.,33999,그 외 기타 달리 분류 되지 않은 제품 제조업,262190,기타,Other
